Min	-363.974 [0.025s]	-505.519 [0.025s]	0 [0s]	6.87549 [0.025s]	0 [0s]	0 [0s]	-1.59449 [0.025s]	0 [0s]	-0.284243 [0.025s]	64.1403 [0.025s]	6.00006 [8.85s]	2.00002 [8.85s]	0 [0s]	1.03132 [0.025s]	0 [0s]	-3.15506 [37.95s]	-14.1365 [188.55s]	-1.76608 [21.5s]	-5.5965 [135.75s]	-3.11591 [37.95s]	-1.76724 [21.5s]	-12.503 [76.55s]	-0.286171 [59.6s]	-0.286171 [59.6s]	-0.286171 [59.6s]	-1.56034e+07 [59.475s]
Max	18654.8 [4.225s]	20525.5 [4.2s]	1986.94 [6.7s]	9.99989 [8.85s]	14.5696 [135.75s]	6.66965 [186.025s]	81.7228 [4.225s]	99.5258 [6.7s]	11.541 [4.2s]	93.2873 [8.85s]	8.72665 [0.025s]	2.90888 [0.025s]	359.938 [13.4s]	1.49998 [8.85s]	14.1502 [188.55s]	2.32447 [9.15s]	0 [0s]	1.66357 [152.35s]	2.72074 [188.55s]	2.35664 [9.15s]	1.65689 [152.35s]	16.5044 [134.3s]	0.216808 [43.55s]	0.216808 [43.55s]	0.216808 [43.55s]	1.18329e+07 [43.475s]
Mean	9586.66	9757.24	1378.66	9.37169	8.31401	1.63303	41.9971	69.0568	5.48629	87.427	6.41696	2.13899	178.485	1.40575	10.6846	-0.0939085	-10.6388	-0.0367769	-0.783002	-0.0808574	-0.0407775	0.552785	-0.0533984	-0.0533984	-0.0533984	-3.05707e+06
Standard deviation	2102.65	2120.24	188.019	0.417831	1.18986	2.10336	9.21124	9.41788	1.19217	3.89788	0.33205	0.110683	104.297	0.0626747	1.32045	0.79126	1.33634	0.546597	1.33693	0.781635	0.538724	4.49115	0.0752573	0.0752573	0.0752573	4.31814e+06
----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------
8.725	12425	11871.9	1447.51	9.99418	8.59248	3.60476	54.4313	72.5056	6.67532	93.234	6.00349	2.00116	88.6177	1.49913	10.8507	1.81533	-10.6963	0.175228	-0.788822	1.83048	0.16678	-9.63221	0.0273094	0.0273094	0.0273094	933789
8.75	12055.7	11516.6	1421.07	9.99634	8.57939	3.6399	52.8136	71.1811	6.47553	93.2542	6.0022	2.00073	90.1166	1.49945	10.8696	1.97238	-10.6884	0.120611	-0.790816	1.99195	0.110683	-10.4554	0.0262272	0.0262272	0.0262272	1.24032e+06
8.775	11695.3	11170.5	1395.13	9.99796	8.62948	3.67507	51.2347	69.8822	6.28092	93.2693	6.00122	2.00041	91.6159	1.49969	10.8082	1.87553	-10.6442	0.0142323	-0.82308	1.89785	0.00265274	-9.99302	0.025199	0.025199	0.025199	1.40561e+06
8.8	11334.3	10824.4	1370.23	9.99907	8.67839	3.71022	49.6531	68.6347	6.08635	93.2797	6.00056	2.00019	93.1155	1.49986	10.7485	1.77868	-10.5999	-0.0920005	-0.856126	1.80358	-0.105132	-9.52555	0.0241221	0.0241221	0.0241221	1.37436e+06
8.825	11015.4	10519.3	1349.63	9.99971	8.61986	3.74521	48.2563	67.603	5.91476	93.2856	6.00018	2.00006	94.6153	1.49996	10.8222	1.74437	-10.6796	-0.149488	-0.776604	1.77128	-0.15565	-9.27655	0.0229299	0.0229299	0.0229299	1.2128e+06
8.85	10692.6	10210.8	1330.19	9.99989	8.56128	3.77993	46.8421	66.6292	5.74132	93.2873	6.00006	2.00002	96.1152	1.49998	10.8964	1.71012	-10.7594	-0.207015	-0.697	1.7389	-0.206598	-9.03117	0.021605	0.021605	0.021605	1.10721e+06
8.875	10340	9874.35	1307.57	9.99965	8.50691	3.81429	45.2975	65.496	5.55214	93.2851	6.00021	2.00007	97.6152	1.49995	10.9658	1.6928	-10.8343	-0.0352704	-0.619224	1.71989	-0.0339546	-8.88033	0.0206563	0.0206563	0.0206563	1.5089e+06
8.9	10040.1	9588.54	1285.01	9.99898	8.45063	3.8482	43.9834	64.3661	5.39143	93.2788	6.00061	2.0002	99.1151	1.49985	11.0381	1.67552	-10.9093	0.136478	-0.541472	1.70101	0.138646	-8.73158	0.0209841	0.0209841	0.0209841	2.06456e+06
8.925	9845.98	9404.11	1269.02	9.99799	8.45479	3.88159	43.1331	63.5653	5.28773	93.2696	6.00121	2.0004	100.615	1.4997	11.0316	1.71462	-10.8962	0.171538	-0.55323	1.74066	0.166655	-8.94276	0.0232444	0.0232444	0.0232444	2.58622e+06
8.95	9737.37	9301.54	1260.12	9.99674	8.4585	3.91438	42.6573	63.1193	5.23005	93.2579	6.00196	2.00065	102.115	1.49951	11.0254	1.75381	-10.883	0.206655	-0.565035	1.78037	0.195073	-9.15459	0.0271122	0.0271122	0.0271122	2.41318e+06
8.975	9736.47	9301.96	1256.76	9.99536	8.5398	3.94651	42.6534	62.951	5.23029	93.2451	6.00279	2.00093	103.614	1.4993	10.9189	1.74031	-10.7791	0.0621119	-0.66682	1.7738	0.0460421	-9.17135	0.0310446	0.0310446	0.0310446	1.70959e+06
9	9703.34	9271.67	1249.88	9.9939	8.6211	3.97797	42.5083	62.6065	5.21326	93.2314	6.00366	2.00122	105.114	1.49908	10.8143	1.72686	-10.6752	-0.0824131	-0.768691	1.76697	-0.102763	-9.18874	0.0330077	0.0330077	0.0330077	686800
9.025	9661.19	9232.86	1242.24	9.9923	8.58755	4.00876	42.3236	62.2236	5.19144	93.2165	6.00462	2.00154	106.613	1.49884	10.8548	1.624	-10.731	-0.187525	-0.71413	1.66413	-0.200092	-8.60567	0.030625	0.030625	0.030625	-827785
9.05	9561.95	9139.62	1233.75	9.99055	8.55248	4.03887	41.8888	61.7983	5.13901	93.2002	6.00567	2.00189	108.112	1.49858	10.8975	1.5212	-10.7868	-0.292666	-0.659524	1.56129	-0.297798	-8.02719	0.0217702	0.0217702	0.0217702	-2.44847e+06
9.075	9326.12	8915.95	1213.52	9.98861	8.42423	4.06831	40.8557	60.7849	5.01324	93.1821	6.00684	2.00228	109.61	1.49829	11.0612	1.74911	-10.9194	-0.24125	-0.52527	1.78803	-0.239099	-9.10057	0.00603245	0.00603245	0.00603245	-3.34764e+06
9.1	9017.25	8622.62	1184.8	9.98634	8.29648	4.09706	39.5027	59.3463	4.84831	93.1609	6.00821	2.00274	111.109	1.49795	11.229	1.97704	-11.0519	-0.189745	-0.39111	2.01477	-0.1807	-10.1422	-0.0152659	-0.0152659	-0.0152659	-3.92107e+06
9.125	8807.27	8423.99	1163.68	9.98377	8.2468	4.1251	38.5827	58.2887	4.73663	93.137	6.00975	2.00325	112.607	1.49757	11.2937	2.15078	-11.0854	-0.188934	-0.359828	2.18566	-0.18085	-10.98	-0.0402399	-0.0402399	-0.0402399	-4.63918e+06
9.15	8875.19	8491.15	1166.64	9.9812	8.19603	4.15239	38.8803	58.4371	4.77439	93.1129	6.0113	2.00377	114.105	1.49718	11.3607	2.32447	-11.1188	-0.188175	-0.328507	2.35664	-0.181005	-11.808	-0.0666613	-0.0666613	-0.0666613	-5.29225e+06
9.175	8895.28	8512.46	1167.65	9.97874	8.29944	4.17888	38.9683	58.4874	4.78637	93.09	6.01278	2.00426	115.602	1.49681	11.2164	2.24547	-10.9863	-0.25997	-0.459507	2.27706	-0.255557	-11.5515	-0.0922205	-0.0922205	-0.0922205	-5.96298e+06
9.2	8912.64	8531.12	1166.28	9.97635	8.40507	4.20461	39.0444	58.419	4.79687	93.0677	6.01422	2.00474	117.099	1.49645	11.0728	2.16635	-10.8537	-0.331863	-0.590616	2.19741	-0.330059	-11.2876	-0.115087	-0.115087	-0.115087	-6.67169e+06
9.225	8936.31	8555.76	1165.12	9.97404	8.44399	4.22964	39.1481	58.3608	4.81072	93.0461	6.01562	2.00521	118.596	1.49611	11.0192	2.22511	-10.7871	-0.331265	-0.659119	2.24802	-0.329039	-11.6552	-0.133744	-0.133744	-0.133744	-7.08379e+06
9.25	8802.42	8429.53	1156.21	9.97172	8.48289	4.254	38.5615	57.9143	4.73974	93.0245	6.01702	2.00567	120.092	1.49576	10.9661	2.28362	-10.7206	-0.330547	-0.727484	2.29881	-0.32791	-12.0249	-0.146414	-0.146414	-0.146414	-6.72956e+06
9.275	8516.64	8157.96	1137.7	9.96916	8.49569	4.27774	37.3096	56.987	4.58704	93.0006	6.01856	2.00619	121.588	1.49537	10.9468	2.12137	-10.7352	-0.297693	-0.713399	2.13919	-0.291058	-11.1782	-0.151426	-0.151426	-0.151426	-6.02293e+06
9.3	8118.67	7779.14	1111.24	9.96608	8.50619	4.30087	35.5662	55.6621	4.37405	92.9719	6.02042	2.00681	123.084	1.49491	10.9299	1.95909	-10.7497	-0.26483	-0.69939	1.97955	-0.254271	-10.3286	-0.148428	-0.148428	-0.148428	-5.65591e+06
9.325	7749.23	7427.86	1085.02	9.96246	8.38271	4.32335	33.9477	54.3488	4.17652	92.9381	6.02261	2.00754	124.579	1.49437	11.0869	1.97415	-10.9068	-0.251144	-0.541514	1.99679	-0.237307	-10.2596	-0.13788	-0.13788	-0.13788	-4.91149e+06
9.35	7502.7	7194.48	1067.34	9.9584	8.2622	4.34507	32.8677	53.4627	4.0453	92.9002	6.02507	2.00836	126.073	1.49376	11.244	1.98923	-11.0641	-0.237468	-0.383581	2.01414	-0.22031	-10.1924	-0.120365	-0.120365	-0.120365	-3.84444e+06
9.375	7382.72	7082.54	1056.38	9.95403	8.25192	4.36594	32.3421	52.914	3.98236	92.8595	6.02771	2.00924	127.568	1.4931	11.2531	1.98611	-11.0701	-0.372833	-0.377891	2.01222	-0.361282	-10.1713	-0.0971171	-0.0971171	-0.0971171	-2.77069e+06
9.4	7440.97	7141.65	1059.13	9.94952	8.24032	4.3859	32.5973	53.0518	4.01559	92.8174	6.03044	2.01015	129.061	1.49243	11.2638	1.98304	-11.0762	-0.508111	-0.372194	2.01044	-0.502183	-10.1504	-0.0707882	-0.0707882	-0.0707882	-2.54265e+06
9.425	7564.48	7263.46	1066.09	9.94504	8.31369	4.40492	33.1384	53.4001	4.08409	92.7757	6.03316	2.01105	130.554	1.49176	11.1594	1.94011	-10.9654	-0.72659	-0.485539	1.97075	-0.721197	-10.0335	-0.0452733	-0.0452733	-0.0452733	-2.92601e+06
9.45	7632.06	7331.62	1067.13	9.94061	8.38495	4.423	33.4344	53.4526	4.12241	92.7343	6.03584	2.01195	132.046	1.49109	11.0596	1.89728	-10.8546	-0.945065	-0.598892	1.93122	-0.940218	-9.91462	-0.0244199	-0.0244199	-0.0244199	-3.53946e+06
9.475	7633.23	7336.04	1061.5	9.93614	8.35831	4.4402	33.4396	53.1706	4.1249	92.6926	6.03856	2.01285	133.537	1.49042	11.0899	1.97372	-10.8743	-0.916464	-0.582223	2.00748	-0.911588	-10.2874	-0.0119776	-0.0119776	-0.0119776	-4.87451e+06
9.5	7701.73	7405.2	1061.19	9.93169	8.33147	4.45653	33.7396	53.1551	4.16378	92.651	6.04127	2.01376	135.028	1.48975	11.1206	2.05031	-10.8939	-0.887831	-0.565603	2.08376	-0.882942	-10.6588	-0.0111453	-0.0111453	-0.0111453	-6.49045e+06
9.525	7790.68	7493.99	1062.59	9.92736	8.30393	4.47202	34.1293	53.2249	4.21371	92.6107	6.0439	2.01463	136.518	1.4891	11.1526	1.99824	-10.9456	-0.762326	-0.514156	2.02491	-0.760827	-10.346	-0.022964	-0.022964	-0.022964	-7.64396e+06
9.55	7840.32	7544.88	1062.34	9.92323	8.27547	4.4867	34.3468	53.2124	4.24232	92.5721	6.04642	2.01547	138.008	1.48848	11.1863	1.94623	-10.9973	-0.636864	-0.462735	1.96605	-0.638738	-10.0359	-0.0456002	-0.0456002	-0.0456002	-7.96083e+06
9.575	7863.91	7570.6	1062.9	9.91926	8.23156	4.50063	34.4501	53.2404	4.25679	92.5352	6.04884	2.01628	139.496	1.48789	11.2415	1.88436	-11.0581	-0.734841	-0.404536	1.90692	-0.736079	-9.67064	-0.0748464	-0.0748464	-0.0748464	-7.62577e+06
9.6	7708.2	7423.68	1052.4	9.91529	8.18722	4.51386	33.768	52.7147	4.17418	92.4981	6.05126	2.01709	140.984	1.48729	11.2979	1.82263	-11.1187	-0.832811	-0.346404	1.84788	-0.833422	-9.30938	-0.106083	-0.106083	-0.106083	-7.70559e+06
9.625	7570.92	7294.47	1042.44	9.91121	8.22452	4.52646	33.1666	52.2155	4.10152	92.46	6.05375	2.01792	142.472	1.48668	11.242	1.79071	-11.078	-0.672786	-0.387084	1.81774	-0.676351	-9.18213	-0.13493	-0.13493	-0.13493	-7.5094e+06
9.65	7435.49	7167.05	1030.95	9.90697	8.26035	4.53843	32.5733	51.64	4.02988	92.4205	6.05634	2.01878	143.959	1.48605	11.1884	1.75876	-11.0374	-0.512818	-0.427803	1.78766	-0.519322	-9.05368	-0.157657	-0.157657	-0.157657	-7.51138e+06
9.675	7362.95	7100.21	1023.87	9.90265	8.07965	4.54975	32.2555	51.2857	3.9923	92.3802	6.05898	2.01966	145.445	1.4854	11.4337	1.78921	-11.2889	-0.298368	-0.177151	1.81462	-0.305739	-9.00608	-0.171756	-0.171756	-0.171756	-7.19686e+06
9.7	7216.14	6961.78	1010.89	9.8982	7.90346	4.56042	31.6124	50.6353	3.91446	92.3387	6.06171	2.02057	146.931	1.48473	11.6833	1.8195	-11.5405	-0.0838925	0.0734607	1.84152	-0.092179	-8.95963	-0.176462	-0.176462	-0.176462	-7.39305e+06
9.725	7099.63	6852.6	1001.55	9.89355	7.87074	4.57044	31.102	50.1673	3.85307	92.2953	6.06456	2.02152	148.416	1.48403	11.7264	1.6458	-11.6103	0.0215517	0.152818	1.66531	0.0188046	-8.06815	-0.172914	-0.172914	-0.172914	-7.61353e+06
9.75	6945.28	6706.94	989.907	9.88864	7.83551	4.57979	30.4258	49.5844	3.77117	92.2495	6.06757	2.02252	149.901	1.4833	11.7733	1.47218	-11.6802	0.126985	0.232431	1.48916	0.12993	-7.18374	-0.162985	-0.162985	-0.162985	-7.68329e+06
9.775	6794.77	6565.05	975.929	9.88344	7.87655	4.58844	29.7664	48.8842	3.69139	92.201	6.07076	2.02359	151.384	1.48252	11.7058	1.42703	-11.6179	0.113942	0.167463	1.44563	0.119403	-7.00259	-0.149248	-0.149248	-0.149248	-7.88566e+06
9.8	6664.43	6442.69	966.02	9.87795	7.91769	4.59635	29.1954	48.3879	3.62259	92.1497	6.07414	2.02471	152.867	1.48169	11.6385	1.3819	-11.5557	0.100914	0.102452	1.4022	0.108996	-6.81938	-0.13451	-0.13451	-0.13451	-8.02278e+06
9.825	6535.08	6321.33	956.332	9.8722	7.97573	4.60348	28.6288	47.9026	3.55435	92.0961	6.07767	2.02589	154.349	1.48083	11.547	1.43078	-11.458	0.0423019	0.00844228	1.45056	0.0564391	-7.11781	-0.121316	-0.121316	-0.121316	-8.28001e+06
9.85	6406.9	6201.1	945.269	9.86622	8.03412	4.6098	28.0673	47.3484	3.48674	92.0403	6.08136	2.02712	155.83	1.47993	11.4562	1.4797	-11.3602	-0.016402	-0.0854521	1.4989	0.00401163	-7.42117	-0.111881	-0.111881	-0.111881	-8.65076e+06
9.875	6390.96	6189.46	944.758	9.86017	8.02511	4.61526	27.9974	47.3228	3.4802	91.9839	6.08509	2.02836	157.311	1.47903	11.462	1.55612	-11.3541	-0.201323	-0.0908257	1.57647	-0.186491	-7.804	-0.10694	-0.10694	-0.10694	-8.32749e+06
9.9	6488.35	6287.57	954.505	9.85423	8.01379	4.61983	28.4241	47.8111	3.53537	91.9284	6.08876	2.02959	158.79	1.47813	11.4713	1.63251	-11.348	-0.386246	-0.096183	1.65401	-0.377214	-8.18637	-0.105436	-0.105436	-0.105436	-7.49367e+06
9.925	6637.27	6435.6	967.811	9.84853	8.07181	4.62355	29.0764	48.4776	3.6186	91.8753	6.09228	2.03076	160.269	1.47728	11.3822	1.61474	-11.2643	-0.253618	-0.185618	1.63887	-0.240768	-8.15781	-0.10539	-0.10539	-0.10539	-6.40373e+06
9.95	6757.21	6555.54	978.898	9.84307	8.12984	4.62644	29.6019	49.0329	3.68604	91.8243	6.09566	2.03189	161.746	1.47646	11.2947	1.59694	-11.1806	-0.120947	-0.275201	1.62378	-0.104159	-8.12862	-0.104743	-0.104743	-0.104743	-5.48228e+06
9.975	6866.59	6665.23	986.656	9.83778	8.15077	4.6286	30.0811	49.4215	3.74772	91.775	6.09894	2.03298	163.223	1.47567	11.2597	1.50024	-11.1589	-0.0953075	-0.296012	1.53362	-0.074908	-7.65712	-0.102161	-0.102161	-0.102161	-4.94723e+06
10	6919.58	6720.17	992.477	9.83265	8.17133	4.63008	30.3132	49.7131	3.77861	91.7271	6.10212	2.03404	164.699	1.4749	11.2255	1.4035	-11.1372	-0.069703	-0.316778	1.44369	-0.0455459	-7.18253	-0.0970351	-0.0970351	-0.0970351	-4.49054e+06
10.025	6860.83	6666.63	990.962	9.82747	8.19229	4.63094	30.0558	49.6372	3.7485	91.6789	6.10533	2.03511	166.175	1.47412	11.1909	1.18144	-11.1277	-0.122084	-0.321764	1.21749	-0.10452	-6.06049	-0.0895438	-0.0895438	-0.0895438	-4.31824e+06
10.05	6735.76	6548.64	982.81	9.82215	8.20986	4.63121	29.5079	49.2289	3.68216	91.6292	6.10864	2.03621	167.649	1.47332	11.1609	0.959372	-11.1182	-0.174433	-0.326539	0.991133	-0.163715	-4.93175	-0.0804537	-0.0804537	-0.0804537	-4.09633e+06
10.075	6587.38	6408.01	970.484	9.8166	8.29388	4.6309	28.8579	48.6114	3.60309	91.5774	6.1121	2.03737	169.123	1.47249	11.0416	0.934441	-10.9995	-0.231277	-0.439723	0.956447	-0.217656	-4.85578	-0.0704973	-0.0704973	-0.0704973	-3.74331e+06
10.1	6401.47	6230.89	947.316	9.81072	8.37924	4.62997	28.0435	47.451	3.5035	91.5226	6.11576	2.03859	170.596	1.47161	10.9225	0.909516	-10.8808	-0.288126	-0.552733	0.921359	-0.271491	-4.77819	-0.061075	-0.061075	-0.061075	-4.0395e+06
10.125	6558.21	6387.28	959.282	9.80485	8.35097	4.62839	28.7301	48.0504	3.59143	91.4678	6.11942	2.03981	172.068	1.47073	10.953	0.84636	-10.9069	-0.539783	-0.52736	0.855664	-0.520187	-4.43719	-0.0533486	-0.0533486	-0.0533486	-3.85544e+06
10.15	6459.81	6295.17	951.362	9.79905	8.31831	4.62609	28.2991	47.6536	3.53964	91.4137	6.12304	2.04101	173.539	1.46986	10.9895	0.783213	-10.9329	-0.791457	-0.502038	0.789872	-0.768807	-4.09757	-0.0471462	-0.0471462	-0.0471462	-3.1947e+06
10.175	6453.97	6293.22	952.83	9.79321	8.38547	4.62312	28.2735	47.7272	3.53854	91.3592	6.1267	2.04223	175.009	1.46898	10.8949	0.841441	-10.8309	-0.826177	-0.604975	0.851176	-0.80473	-4.44231	-0.0416831	-0.0416831	-0.0416831	-2.28161e+06
10.2	6649.85	6487.98	968.739	9.78755	8.45352	4.61949	29.1316	48.524	3.64805	91.3064	6.13024	2.04341	176.479	1.46813	10.801	0.89967	-10.729	-0.860899	-0.707952	0.912591	-0.840708	-4.79329	-0.0357752	-0.0357752	-0.0357752	-1.22095e+06
10.225	6846.45	6683.44	982.689	9.78219	8.46235	4.6152	29.9928	49.2228	3.75796	91.2565	6.13359	2.04453	177.947	1.46733	10.7838	0.903825	-10.7103	-0.873447	-0.725724	0.919341	-0.85562	-4.82367	-0.0282376	-0.0282376	-0.0282376	-216684
10.25	7055.12	6890.72	994.564	9.77713	8.47145	4.61033	30.907	49.8176	3.8745	91.2092	6.13677	2.04559	179.415	1.46657	10.7667	0.907976	-10.6917	-0.885972	-0.74347	0.926191	-0.870596	-4.85413	-0.0185654	-0.0185654	-0.0185654	442061
10.275	7189.54	7025.46	998.547	9.77232	8.43456	4.60493	31.4958	50.0171	3.95027	91.1643	6.13979	2.0466	180.882	1.46585	10.8084	0.81736	-10.753	-0.72517	-0.682652	0.841246	-0.700525	-4.3468	-0.00669461	-0.00669461	-0.00669461	1.21669e+06
10.3	7330.51	7166.61	1009.23	9.76769	8.39554	4.59909	32.1134	50.5524	4.02963	91.1211	6.1427	2.04757	182.348	1.46515	10.8535	0.726675	-10.8144	-0.564457	-0.621859	0.756466	-0.530158	-3.8442	0.0071648	0.0071648	0.0071648	1.90271e+06
10.325	7339.17	7178.46	1007.19	9.76309	8.42425	4.59285	32.1513	50.45	4.03629	91.0783	6.14559	2.04853	183.814	1.46446	10.8114	0.667329	-10.7762	-0.56242	-0.65345	0.693181	-0.520544	-3.5436	0.0219619	0.0219619	0.0219619	2.17307e+06
10.35	7190.75	7036.67	996.748	9.75839	8.45286	4.58627	31.5011	49.927	3.95657	91.0344	6.14856	2.04952	185.279	1.46376	10.7697	0.608052	-10.7379	-0.560416	-0.684783	0.629779	-0.510668	-3.24102	0.0366061	0.0366061	0.0366061	2.70675e+06
10.375	7036.54	6889.28	988.995	9.75342	8.40567	4.57933	30.8256	49.5387	3.87369	90.988	6.15169	2.05056	186.743	1.46301	10.8246	0.637955	-10.7954	-0.473536	-0.627998	0.665477	-0.426221	-3.38196	0.0502387	0.0502387	0.0502387	3.06669e+06
10.4	6876.27	6735.99	980.083	9.74816	8.35811	4.57201	30.1235	49.0923	3.7875	90.9389	6.15501	2.05167	188.206	1.46222	10.8803	0.66789	-10.8529	-0.38662	-0.571277	0.701399	-0.341896	-3.52154	0.0616247	0.0616247	0.0616247	3.08831e+06
10.425	6901.21	6764.17	983.625	9.74276	8.41895	4.56426	30.2327	49.2697	3.80335	90.8886	6.15842	2.05281	189.669	1.46141	10.7957	0.550238	-10.7771	-0.314643	-0.630556	0.59223	-0.269425	-2.92277	0.0695834	0.0695834	0.0695834	2.94124e+06
10.45	7047.52	6911.27	994.686	9.73755	8.47964	4.55602	30.8737	49.8237	3.88606	90.8399	6.16172	2.05391	191.131	1.46063	10.7127	0.432589	-10.7012	-0.242587	-0.689342	0.483287	-0.196934	-2.31488	0.0740373	0.0740373	0.0740373	3.39705e+06
10.475	7142.78	7008.28	997.66	9.73257	8.43191	4.54727	31.291	49.9727	3.9406	90.7936	6.16486	2.05495	192.592	1.45989	10.7679	0.425997	-10.7572	-0.219153	-0.635432	0.472682	-0.1739	-2.26779	0.0762807	0.0762807	0.0762807	4.31109e+06
10.5	7141.59	7010.56	993.641	9.72777	8.38476	4.53807	31.2858	49.7714	3.94189	90.7488	6.16791	2.05597	194.052	1.45917	10.8231	0.419354	-10.8132	-0.195708	-0.581611	0.461865	-0.150902	-2.22092	0.078566	0.078566	0.078566	5.76832e+06
10.525	7091.07	6964.44	986.206	9.72292	8.38355	4.52848	31.0644	49.399	3.91596	90.7035	6.17099	2.057	195.511	1.45844	10.8192	0.62942	-10.8008	-0.0510366	-0.608154	0.668024	-0.00342792	-3.33517	0.0825488	0.0825488	0.0825488	6.44707e+06
10.55	7014.52	6892.84	980.098	9.71787	8.37752	4.51853	30.7291	49.093	3.87569	90.6564	6.17419	2.05806	196.97	1.45768	10.8214	0.839452	-10.7884	0.0936238	-0.635138	0.874033	0.144121	-4.44926	0.0876213	0.0876213	0.0876213	5.89657e+06
10.575	7097.78	6978.28	986.717	9.71283	8.41645	4.5082	31.0939	49.4246	3.92374	90.6094	6.17739	2.05913	198.428	1.45693	10.7658	0.898832	-10.7278	0.0828532	-0.701526	0.917564	0.132925	-4.78934	0.0925404	0.0925404	0.0925404	5.51544e+06
10.6	7287.93	7168.8	999.358	9.70798	8.45564	4.49745	31.9269	50.0578	4.03086	90.5641	6.18048	2.06016	199.886	1.4562	10.7105	0.958236	-10.6673	0.0721219	-0.768102	0.960637	0.12172	-5.13306	0.0965499	0.0965499	0.0965499	5.33624e+06
10.625	7416.35	7298.6	1009.93	9.70335	8.38471	4.48629	32.4894	50.5874	4.10385	90.5209	6.18343	2.06114	201.342	1.4555	10.796	0.972897	-10.7518	-0.0627856	-0.689228	0.968857	-0.00572034	-5.17042	0.0991439	0.0991439	0.0991439	5.40126e+06
10.65	7434.64	7320.04	1011.3	9.6988	8.31364	4.47478	32.5695	50.6557	4.1159	90.4785	6.18633	2.06211	202.798	1.45482	10.8831	0.987617	-10.8364	-0.197651	-0.610469	0.976963	-0.132969	-5.20748	0.100176	0.100176	0.100176	5.46305e+06
10.675	7561.46	7448.36	1019.86	9.6943	8.33513	4.46297	33.1251	51.0847	4.18805	90.4365	6.1892	2.06307	204.253	1.45415	10.85	0.993842	-10.8037	-0.127233	-0.645855	0.97548	-0.0643043	-5.25591	0.0991239	0.0991239	0.0991239	4.93467e+06
10.7	7765.63	7652.95	1039.51	9.6899	8.3565	4.45085	34.0196	52.0688	4.30309	90.3955	6.19201	2.064	205.708	1.45349	10.8174	1.00004	-10.7709	-0.0567787	-0.681309	0.973795	0.00428987	-5.30447	0.0940228	0.0940228	0.0940228	3.05664e+06
10.725	8059.23	7945.67	1064.07	9.68577	8.42383	4.43845	35.3058	53.2994	4.46768	90.357	6.19465	2.06488	207.161	1.45287	10.7263	0.945227	-10.6845	-0.0526945	-0.776026	0.918756	0.012964	-5.05564	0.082282	0.082282	0.082282	772958
10.75	8009.5	7899.73	1062.37	9.68198	8.49257	4.42579	35.0879	53.2139	4.44185	90.3216	6.19708	2.06569	208.615	1.4523	10.6354	0.890381	-10.5979	-0.0484794	-0.870997	0.863724	0.0217363	-4.80241	0.064155	0.064155	0.064155	400474
10.775	7651.26	7549.46	1042.26	9.67806	8.53614	4.41293	33.5185	52.2066	4.2449	90.285	6.19959	2.06653	210.067	1.45171	10.5768	0.723419	-10.5505	-0.17784	-0.911485	0.701758	-0.104355	-3.92246	0.0430604	0.0430604	0.0430604	1.15455e+06
10.8	7325.06	7230.85	1024.22	9.67372	8.57636	4.39994	32.0895	51.3029	4.06575	90.2445	6.20237	2.06746	211.519	1.45106	10.5225	0.556519	-10.5033	-0.307116	-0.951766	0.539936	-0.230352	-3.033	0.0223021	0.0223021	0.0223021	1.35368e+06
10.825	7179.56	7090.57	1018.58	9.66914	8.49332	4.38678	31.4521	51.0205	3.98688	90.2018	6.20531	2.06844	212.97	1.45037	10.6203	0.687155	-10.5911	-0.383522	-0.858009	0.661753	-0.313962	-3.71216	0.00419954	0.00419954	0.00419954	1.20753e+06
10.85	7183.79	7098.1	1022.13	9.66458	8.41019	4.37332	31.4707	51.1983	3.99111	90.1592	6.20824	2.06941	214.421	1.44969	10.7202	0.817824	-10.6791	-0.460063	-0.764061	0.783447	-0.397763	-4.37926	-0.00911107	-0.00911107	-0.00911107	1.35933e+06
10.875	7277.96	7194.46	1029.88	9.66012	8.28935	4.35954	31.8832	51.5864	4.04529	90.1177	6.2111	2.07037	215.871	1.44902	10.8715	0.818538	-10.8364	-0.302616	-0.605504	0.784295	-0.238696	-4.31968	-0.0162854	-0.0162854	-0.0162854	1.40201e+06
10.9	7302.81	7222.36	1033.37	9.65567	8.17007	4.34544	31.9921	51.7612	4.06098	90.0761	6.21397	2.07132	217.321	1.44835	11.0251	0.819276	-10.9937	-0.145244	-0.446965	0.785136	-0.0796081	-4.26194	-0.0177626	-0.0177626	-0.0177626	908589
10.925	7292.17	7215.21	1035.05	9.65115	8.05285	4.33106	31.9454	51.8457	4.05696	90.034	6.21688	2.07229	218.769	1.44767	11.1804	0.961771	-11.1369	-0.21422	-0.301046	0.924023	-0.150685	-4.93577	-0.0151517	-0.0151517	-0.0151517	362091
10.95	7349.31	7275.18	1041.46	9.6466	7.93745	4.31639	32.1957	52.1667	4.09068	89.9915	6.21981	2.07327	220.217	1.44699	11.3376	1.10429	-11.2801	-0.283307	-0.155033	1.06285	-0.2219	-5.59127	-0.0101544	-0.0101544	-0.0101544	76015.1
