Min	-359.44 [0.025s]	-499.223 [0.025s]	0 [0s]	6.87549 [0s]	0 [0s]	0 [0s]	-4.59731 [0.025s]	0 [0s]	-0.573406 [0.025s]	64.1403 [0s]	8.72665 [0s]	2.90888 [0s]	0 [0s]	1.03132 [0s]	0 [0s]	-1.81202 [89.4s]	-11.6796 [64.4s]	-1.35953 [100.45s]	-3.5605 [94s]	-1.81202 [89.4s]	-1.35953 [100.45s]	-20.6694 [19.75s]	0 [0s]	0 [0s]	0 [0s]	-8.49684e+06 [22.525s]
Max	8064.3 [152.1s]	11200.4 [152.1s]	1129.08 [152.1s]	6.87549 [0s]	14.0975 [98.15s]	0 [0s]	103.144 [152.1s]	115.529 [152.1s]	12.8648 [152.1s]	64.1403 [0s]	8.72665 [0s]	2.90888 [0s]	359.945 [139.65s]	1.03132 [0s]	11.6831 [64.4s]	2.71641 [19.7s]	0 [0s]	1.40251 [2.6s]	3.67959 [64.4s]	2.71641 [19.7s]	1.40251 [2.6s]	20.8978 [98.5s]	0 [0s]	0 [0s]	0 [0s]	9.91358e+06 [94.225s]
Mean	4365.03	6062.54	863.159	6.87549	8.04247	0	55.8295	88.3197	6.96342	64.1403	8.72665	2.90888	178.895	1.03132	8.23651	0.0970565	-8.18269	-0.0758947	0.183566	0.0970565	-0.0758947	-0.43281	0	0	0	703851
Standard deviation	1188.5	1650.69	101.359	nan	1.54915	0	15.2011	10.3712	1.89598	2.78175e-05	3.3637e-06	nan	104.32	nan	1.41612	0.796584	1.42954	0.442609	1.42697	0.796584	0.442609	5.91772	0	0	0	2.90827e+06
----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------
217.75	5016.18	6966.92	916.243	6.87549	11.1615	0	64.1579	93.7513	8.00219	64.1403	8.72665	2.90888	341.801	1.03132	5.74656	-0.202819	-5.74167	0.122556	-2.25833	-0.202819	0.122556	2.02308	0	0	0	3.14921e+06
217.775	5050.35	7014.37	917.91	6.87549	10.8803	0	64.5948	93.9219	8.05669	64.1403	8.72665	2.90888	342.832	1.03132	5.89508	-0.240526	-5.88954	0.0859562	-2.11046	-0.240526	0.0859562	2.33864	0	0	0	2.81499e+06
217.8	5058.6	7025.84	919.687	6.87549	10.6122	0	64.7004	94.1037	8.06986	64.1403	8.72665	2.90888	343.864	1.03132	6.04404	-0.278239	-6.03743	0.0493472	-1.96257	-0.278239	0.0493472	2.63865	0	0	0	2.2202e+06
217.825	5056.69	7023.18	919.231	6.87549	10.6686	0	64.676	94.057	8.06681	64.1403	8.72665	2.90888	344.895	1.03132	6.01206	-0.261465	-6.00633	0.0226282	-1.99367	-0.261465	0.0226282	2.4926	0	0	0	1.70676e+06
217.85	5070.36	7042.17	921.694	6.87549	10.7254	0	64.8509	94.3091	8.08862	64.1403	8.72665	2.90888	345.926	1.03132	5.98021	-0.244684	-5.9752	-0.0040895	-2.0248	-0.244684	-0.0040895	2.34494	0	0	0	1.33979e+06
217.875	5069.8	7041.38	923.623	6.87549	10.5141	0	64.8436	94.5064	8.08772	64.1403	8.72665	2.90888	346.958	1.03132	6.10042	-0.25677	-6.09427	-0.0956035	-1.90573	-0.25677	-0.0956035	2.41262	0	0	0	1.02412e+06
217.9	4960.71	6889.87	915.681	6.87549	10.3087	0	63.4484	93.6938	7.91369	64.1403	8.72665	2.90888	347.989	1.03132	6.22198	-0.26886	-6.21335	-0.187126	-1.78665	-0.26886	-0.187126	2.47772	0	0	0	956611
217.925	4816.79	6689.99	904.917	6.87549	10.2769	0	61.6077	92.5924	7.68411	64.1403	8.72665	2.90888	349.02	1.03132	6.24121	-0.317936	-6.23231	-0.099947	-1.76769	-0.317936	-0.099947	2.92036	0	0	0	1.09589e+06
217.95	4708.65	6539.79	897.965	6.87549	10.2427	0	60.2245	91.8811	7.51159	64.1403	8.72665	2.90888	350.052	1.03132	6.26203	-0.367017	-6.25125	-0.0127449	-1.74875	-0.367017	-0.0127449	3.36003	0	0	0	1.14495e+06
217.975	4605.05	6395.91	890.944	6.87549	10.091	0	58.8995	91.1627	7.34632	64.1403	8.72665	2.90888	351.083	1.03132	6.3562	-0.58858	-6.32877	0.0398992	-1.67123	-0.58858	0.0398992	5.31327	0	0	0	1.14018e+06
218	4548.32	6317.11	886.216	6.87549	9.93196	0	58.1738	90.6789	7.25582	64.1403	8.72665	2.90888	352.114	1.03132	6.45797	-0.810166	-6.40629	0.0925387	-1.59371	-0.810166	0.0925387	7.20761	0	0	0	1.11888e+06
218.025	4543.95	6311.04	884.752	6.87549	9.93056	0	58.1179	90.5291	7.24884	64.1403	8.72665	2.90888	353.146	1.03132	6.45888	-0.845377	-6.40224	0.117668	-1.59776	-0.845377	0.117668	7.52205	0	0	0	1.04681e+06
218.05	4615.17	6409.96	888.12	6.87549	9.92874	0	59.0288	90.8737	7.36246	64.1403	8.72665	2.90888	354.177	1.03132	6.46007	-0.880564	-6.39818	0.142794	-1.60182	-0.880564	0.142794	7.83624	0	0	0	1.00223e+06
218.075	4726.41	6564.46	894.354	6.87549	9.9758	0	60.4516	91.5116	7.53992	64.1403	8.72665	2.90888	355.208	1.03132	6.4296	-0.785487	-6.38136	0.0308252	-1.61864	-0.785487	0.0308252	7.01728	0	0	0	891485
218.1	4820.89	6695.68	899.782	6.87549	10.0182	0	61.66	92.0669	7.69064	64.1403	8.72665	2.90888	356.24	1.03132	6.40239	-0.690392	-6.36454	-0.0811617	-1.63546	-0.690392	-0.0811617	6.19094	0	0	0	729888
218.125	4948.39	6872.76	907.982	6.87549	9.81841	0	63.2908	92.906	7.89404	64.1403	8.72665	2.90888	357.271	1.03132	6.53266	-0.755512	-6.48883	-0.00319336	-1.51117	-0.755512	-0.00319336	6.6412	0	0	0	641052
