Time [s]	Power (aero) [k W]	Torque (aero) [k Nm]	Thrust (aero) [k N]	RPM [rpm]	TSR []	Representative demanded pitch angle [°]	Power coef. (CP) [%]	Thrust coef. (CT) [%]	Torque coef. (CQ) [%]	Tip speed [m/s]	1P (one revolution) [s]	nP (blade passing) [s]	Azimuth angle [°]	Rotation per timestep [°]	Wind speed at hub, magnitude [m/s]	Wind speed at hub.x [m/s]	Wind speed at hub.y [m/s]	Wind speed at hub.z [m/s]	Turbulence at hub (local).x [m/s]	Turbulence at hub (local).y [m/s]	Turbulence at hub (local).z [m/s]	Wind angle at hub [°]	Yaw angle relative to forward [°]	Yaw angle to reference direction [°]	Yaw error [°]	Torque about yaw axis [Nm]
----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------
Min	0 [0s]	0 [0s]	809.825 [1.475s]	6.87549 [0s]	8.01754 [0s]	0 [0s]	0 [0s]	82.8625 [1.475s]	0 [0s]	64.1403 [0s]	8.72665 [0s]	2.90888 [0s]	0 [0s]	1.03132 [0s]	8 [0s]	0 [0s]	-8 [0s]	0 [0s]	0 [0s]	0 [0s]	0 [0s]	0 [0s]	0 [0s]	0 [0s]	0 [0s]	-629055 [2.175s]
Max	3564.28 [293.825s]	4950.39 [293.825s]	814.665 [261.825s]	6.87549 [0s]	8.01754 [0s]	0 [0s]	45.5878 [293.825s]	83.3577 [261.825s]	5.686 [293.825s]	64.1403 [0s]	8.72665 [0s]	2.90888 [0s]	359.957 [270.55s]	1.03132 [0s]	8 [0s]	0 [0s]	-8 [0s]	0 [0s]	0 [0s]	0 [0s]	0 [0s]	0 [0s]	0 [0s]	0 [0s]	0 [0s]	313871 [6.575s]
Mean	3547.64	4927.27	812.509	6.87549	8.01754	0	45.3749	83.1371	5.65946	64.1403	8.72665	2.90888	178.774	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-137879
Standard deviation	34.4157	47.7995	1.54325	nan	2.22651e-06	0	0.440183	0.157908	0.0549024	1.78121e-05	6.31061e-06	nan	104.109	nan	0	0	0	0	0	0	0	0	0	0	0	256573
----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------	----------
140.275	3552.25	4933.67	813.075	6.87549	8.01754	0	45.4339	83.195	5.66681	64.1403	8.72665	2.90888	25.7278	1.03132	8	0	-8	0	0	0	0	0	0	0	0	214725
140.3	3551.39	4932.49	812.963	6.87549	8.01754	0	45.423	83.1835	5.66545	64.1403	8.72665	2.90888	26.7591	1.03132	8	0	-8	0	0	0	0	0	0	0	0	218677
140.325	3550.53	4931.29	812.849	6.87549	8.01754	0	45.4119	83.1718	5.66407	64.1403	8.72665	2.90888	27.7905	1.03132	8	0	-8	0	0	0	0	0	0	0	0	221609
140.35	3549.66	4930.08	812.733	6.87549	8.01754	0	45.4008	83.16	5.66268	64.1403	8.72665	2.90888	28.8218	1.03132	8	0	-8	0	0	0	0	0	0	0	0	223510
140.375	3548.78	4928.86	812.617	6.87549	8.01754	0	45.3895	83.1481	5.66128	64.1403	8.72665	2.90888	29.8531	1.03132	8	0	-8	0	0	0	0	0	0	0	0	224370
140.4	3547.89	4927.63	812.5	6.87549	8.01754	0	45.3782	83.1362	5.65986	64.1403	8.72665	2.90888	30.8844	1.03132	8	0	-8	0	0	0	0	0	0	0	0	224185
140.425	3547	4926.39	812.382	6.87549	8.01754	0	45.3668	83.1241	5.65844	64.1403	8.72665	2.90888	31.9158	1.03132	8	0	-8	0	0	0	0	0	0	0	0	222955
140.45	3546.12	4925.16	812.265	6.87549	8.01754	0	45.3554	83.1121	5.65703	64.1403	8.72665	2.90888	32.9471	1.03132	8	0	-8	0	0	0	0	0	0	0	0	220676
140.475	3545.23	4923.93	812.147	6.87549	8.01754	0	45.3441	83.1001	5.65562	64.1403	8.72665	2.90888	33.9784	1.03132	8	0	-8	0	0	0	0	0	0	0	0	217347
140.5	3544.35	4922.71	812.031	6.87549	8.01754	0	45.3329	83.0882	5.65421	64.1403	8.72665	2.90888	35.0097	1.03132	8	0	-8	0	0	0	0	0	0	0	0	212967
140.525	3543.48	4921.5	811.915	6.87549	8.01754	0	45.3218	83.0763	5.65283	64.1403	8.72665	2.90888	36.0411	1.03132	8	0	-8	0	0	0	0	0	0	0	0	207541
140.55	3542.63	4920.31	811.801	6.87549	8.01754	0	45.3108	83.0646	5.65146	64.1403	8.72665	2.90888	37.0724	1.03132	8	0	-8	0	0	0	0	0	0	0	0	201084
140.575	3541.78	4919.14	811.689	6.87549	8.01754	0	45.3	83.0532	5.65012	64.1403	8.72665	2.90888	38.1037	1.03132	8	0	-8	0	0	0	0	0	0	0	0	193608
140.6	3540.96	4918	811.579	6.87549	8.01754	0	45.2895	83.0419	5.6488	64.1403	8.72665	2.90888	39.135	1.03132	8	0	-8	0	0	0	0	0	0	0	0	185131
140.625	3540.15	4916.87	811.471	6.87549	8.01754	0	45.2791	83.0309	5.64751	64.1403	8.72665	2.90888	40.1664	1.03132	8	0	-8	0	0	0	0	0	0	0	0	175676
140.65	3539.36	4915.78	811.366	6.87549	8.01754	0	45.2691	83.0202	5.64625	64.1403	8.72665	2.90888	41.1977	1.03132	8	0	-8	0	0	0	0	0	0	0	0	165273
140.675	3538.6	4914.72	811.265	6.87549	8.01754	0	45.2593	83.0098	5.64504	64.1403	8.72665	2.90888	42.229	1.03132	8	0	-8	0	0	0	0	0	0	0	0	153949
140.7	3537.86	4913.7	811.167	6.87549	8.01754	0	45.2499	82.9997	5.64386	64.1403	8.72665	2.90888	43.2603	1.03132	8	0	-8	0	0	0	0	0	0	0	0	141734
140.725	3537.16	4912.72	811.072	6.87549	8.01754	0	45.2409	82.9901	5.64274	64.1403	8.72665	2.90888	44.2916	1.03132	8	0	-8	0	0	0	0	0	0	0	0	128661
140.75	3536.48	4911.78	810.982	6.87549	8.01754	0	45.2322	82.9809	5.64166	64.1403	8.72665	2.90888	45.323	1.03132	8	0	-8	0	0	0	0	0	0	0	0	114765
140.775	3535.84	4910.89	810.897	6.87549	8.01754	0	45.224	82.9721	5.64064	64.1403	8.72665	2.90888	46.3543	1.03132	8	0	-8	0	0	0	0	0	0	0	0	100084
140.8	3535.24	4910.05	810.816	6.87549	8.01754	0	45.2163	82.9638	5.63967	64.1403	8.72665	2.90888	47.3856	1.03132	8	0	-8	0	0	0	0	0	0	0	0	84662.7
140.825	3534.67	4909.26	810.74	6.87549	8.01754	0	45.2091	82.9561	5.63877	64.1403	8.72665	2.90888	48.4169	1.03132	8	0	-8	0	0	0	0	0	0	0	0	68545.6
140.85	3534.15	4908.54	810.67	6.87549	8.01754	0	45.2024	82.9489	5.63793	64.1403	8.72665	2.90888	49.4483	1.03132	8	0	-8	0	0	0	0	0	0	0	0	51781.4
140.875	3533.66	4907.87	810.605	6.87549	8.01754	0	45.1962	82.9423	5.63716	64.1403	8.72665	2.90888	50.4796	1.03132	8	0	-8	0	0	0	0	0	0	0	0	34420.9
140.9	3533.23	4907.26	810.547	6.87549	8.01754	0	45.1906	82.9363	5.63647	64.1403	8.72665	2.90888	51.5109	1.03132	8	0	-8	0	0	0	0	0	0	0	0	16517.1
140.925	3532.84	4906.72	810.494	6.87549	8.01754	0	45.1856	82.9309	5.63584	64.1403	8.72665	2.90888	52.5422	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-1874.67
140.95	3532.49	4906.24	810.448	6.87549	8.01754	0	45.1812	82.9262	5.63529	64.1403	8.72665	2.90888	53.5736	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-20697.4
140.975	3532.19	4905.82	810.408	6.87549	8.01754	0	45.1774	82.9221	5.63482	64.1403	8.72665	2.90888	54.6049	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-39890.2
141	3531.95	4905.48	810.374	6.87549	8.01754	0	45.1742	82.9186	5.63442	64.1403	8.72665	2.90888	55.6362	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-59392.7
141.025	3531.75	4905.2	810.347	6.87549	8.01754	0	45.1717	82.9159	5.6341	64.1403	8.72665	2.90888	56.6675	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-79146.1
141.05	3531.6	4904.99	810.327	6.87549	8.01754	0	45.1697	82.9139	5.63386	64.1403	8.72665	2.90888	57.6989	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-99088.1
141.075	3531.5	4904.86	810.314	6.87549	8.01754	0	45.1685	82.9125	5.63371	64.1403	8.72665	2.90888	58.7302	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-119155
141.1	3531.45	4904.8	810.308	6.87549	8.01754	0	45.1679	82.9119	5.63364	64.1403	8.72665	2.90888	59.7615	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-139284
141.125	3531.46	4904.8	810.308	6.87549	8.01754	0	45.168	82.9119	5.63364	64.1403	8.72665	2.90888	60.7928	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-159409
141.15	3531.51	4904.88	810.316	6.87549	8.01754	0	45.1687	82.9127	5.63373	64.1403	8.72665	2.90888	61.8242	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-179467
141.175	3531.62	4905.03	810.33	6.87549	8.01754	0	45.1701	82.9142	5.6339	64.1403	8.72665	2.90888	62.8555	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-199394
141.2	3531.78	4905.25	810.351	6.87549	8.01754	0	45.1721	82.9163	5.63416	64.1403	8.72665	2.90888	63.8868	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-219128
141.225	3531.99	4905.54	810.379	6.87549	8.01754	0	45.1748	82.9192	5.63449	64.1403	8.72665	2.90888	64.9181	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-238605
141.25	3532.25	4905.9	810.414	6.87549	8.01754	0	45.1781	82.9227	5.63491	64.1403	8.72665	2.90888	65.9495	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-257765
141.275	3532.56	4906.33	810.455	6.87549	8.01754	0	45.1821	82.9269	5.6354	64.1403	8.72665	2.90888	66.9808	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-276545
141.3	3532.91	4906.82	810.502	6.87549	8.01754	0	45.1866	82.9318	5.63597	64.1403	8.72665	2.90888	68.0121	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-294888
141.325	3533.31	4907.38	810.556	6.87549	8.01754	0	45.1917	82.9373	5.6366	64.1403	8.72665	2.90888	69.0434	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-312735
141.35	3533.76	4908	810.616	6.87549	8.01754	0	45.1974	82.9433	5.63731	64.1403	8.72665	2.90888	70.0747	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-330034
141.375	3534.25	4908.68	810.681	6.87549	8.01754	0	45.2037	82.95	5.63809	64.1403	8.72665	2.90888	71.1061	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-346730
141.4	3534.78	4909.41	810.752	6.87549	8.01754	0	45.2104	82.9573	5.63894	64.1403	8.72665	2.90888	72.1374	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-362773
141.425	3535.35	4910.21	810.828	6.87549	8.01754	0	45.2178	82.9651	5.63985	64.1403	8.72665	2.90888	73.1687	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-378114
141.45	3535.96	4911.06	810.909	6.87549	8.01754	0	45.2256	82.9734	5.64083	64.1403	8.72665	2.90888	74.2	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-392709
141.475	3536.61	4911.96	810.996	6.87549	8.01754	0	45.2339	82.9822	5.64186	64.1403	8.72665	2.90888	75.2314	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-406513
141.5	3537.29	4912.9	811.086	6.87549	8.01754	0	45.2426	82.9915	5.64295	64.1403	8.72665	2.90888	76.2627	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-419487
141.525	3538.01	4913.9	811.181	6.87549	8.01754	0	45.2517	83.0012	5.64409	64.1403	8.72665	2.90888	77.294	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-431594
141.55	3538.75	4914.93	811.28	6.87549	8.01754	0	45.2612	83.0113	5.64527	64.1403	8.72665	2.90888	78.3253	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-442797
141.575	3539.52	4916	811.383	6.87549	8.01754	0	45.2711	83.0218	5.6465	64.1403	8.72665	2.90888	79.3567	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-453064
141.6	3540.31	4917.1	811.488	6.87549	8.01754	0	45.2812	83.0326	5.64777	64.1403	8.72665	2.90888	80.388	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-462368
141.625	3541.13	4918.23	811.597	6.87549	8.01754	0	45.2916	83.0438	5.64907	64.1403	8.72665	2.90888	81.4193	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-470686
141.65	3541.96	4919.39	811.708	6.87549	8.01754	0	45.3023	83.0551	5.6504	64.1403	8.72665	2.90888	82.4506	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-477996
141.675	3542.81	4920.57	811.821	6.87549	8.01754	0	45.3132	83.0667	5.65175	64.1403	8.72665	2.90888	83.482	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-484283
141.7	3543.67	4921.77	811.936	6.87549	8.01754	0	45.3242	83.0785	5.65313	64.1403	8.72665	2.90888	84.5133	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-489533
141.725	3544.55	4922.98	812.053	6.87549	8.01754	0	45.3354	83.0904	5.65452	64.1403	8.72665	2.90888	85.5446	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-493735
141.75	3545.43	4924.21	812.17	6.87549	8.01754	0	45.3467	83.1024	5.65593	64.1403	8.72665	2.90888	86.5759	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-496879
141.775	3546.32	4925.44	812.288	6.87549	8.01754	0	45.3581	83.1145	5.65735	64.1403	8.72665	2.90888	87.6073	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-498961
141.8	3547.21	4926.68	812.407	6.87549	8.01754	0	45.3695	83.1267	5.65878	64.1403	8.72665	2.90888	88.6386	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-499976
141.825	3548.1	4927.92	812.526	6.87549	8.01754	0	45.3809	83.1388	5.6602	64.1403	8.72665	2.90888	89.6699	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-499924
141.85	3549	4929.16	812.644	6.87549	8.01754	0	45.3923	83.1509	5.66162	64.1403	8.72665	2.90888	90.7012	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-498809
141.875	3549.88	4930.39	812.762	6.87549	8.01754	0	45.4036	83.163	5.66303	64.1403	8.72665	2.90888	91.7326	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-496645
141.9	3550.76	4931.61	812.878	6.87549	8.01754	0	45.4148	83.1749	5.66443	64.1403	8.72665	2.90888	92.7639	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-493443
141.925	3551.62	4932.81	812.994	6.87549	8.01754	0	45.4259	83.1867	5.66581	64.1403	8.72665	2.90888	93.7952	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-489221
141.95	3552.47	4933.99	813.107	6.87549	8.01754	0	45.4368	83.1982	5.66717	64.1403	8.72665	2.90888	94.8265	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-484000
141.975	3553.31	4935.15	813.218	6.87549	8.01754	0	45.4475	83.2096	5.66851	64.1403	8.72665	2.90888	95.8578	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-477796
142	3554.13	4936.29	813.327	6.87549	8.01754	0	45.458	83.2208	5.66982	64.1403	8.72665	2.90888	96.8892	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-470631
142.025	3554.93	4937.41	813.433	6.87549	8.01754	0	45.4682	83.2316	5.67109	64.1403	8.72665	2.90888	97.9205	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-462534
142.05	3555.71	4938.48	813.536	6.87549	8.01754	0	45.4781	83.2422	5.67233	64.1403	8.72665	2.90888	98.9518	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-453525
142.075	3556.46	4939.53	813.636	6.87549	8.01754	0	45.4878	83.2524	5.67353	64.1403	8.72665	2.90888	99.9831	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-443630
142.1	3557.19	4940.54	813.732	6.87549	8.01754	0	45.4971	83.2622	5.67469	64.1403	8.72665	2.90888	101.014	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-432883
142.125	3557.89	4941.51	813.825	6.87549	8.01754	0	45.506	83.2717	5.67581	64.1403	8.72665	2.90888	102.046	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-421316
142.15	3558.56	4942.45	813.914	6.87549	8.01754	0	45.5146	83.2808	5.67688	64.1403	8.72665	2.90888	103.077	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-408961
142.175	3559.2	4943.34	813.998	6.87549	8.01754	0	45.5229	83.2895	5.67791	64.1403	8.72665	2.90888	104.108	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-395860
142.2	3559.81	4944.19	814.079	6.87549	8.01754	0	45.5307	83.2977	5.67888	64.1403	8.72665	2.90888	105.14	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-382052
142.225	3560.39	4944.99	814.155	6.87549	8.01754	0	45.538	83.3055	5.6798	64.1403	8.72665	2.90888	106.171	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-367577
142.25	3560.93	4945.74	814.226	6.87549	8.01754	0	45.5449	83.3127	5.68066	64.1403	8.72665	2.90888	107.202	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-352478
142.275	3561.43	4946.43	814.292	6.87549	8.01754	0	45.5513	83.3195	5.68146	64.1403	8.72665	2.90888	108.234	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-336789
142.3	3561.89	4947.07	814.353	6.87549	8.01754	0	45.5573	83.3258	5.6822	64.1403	8.72665	2.90888	109.265	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-320554
142.325	3562.32	4947.66	814.409	6.87549	8.01754	0	45.5627	83.3315	5.68287	64.1403	8.72665	2.90888	110.296	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-303823
142.35	3562.7	4948.19	814.459	6.87549	8.01754	0	45.5676	83.3366	5.68348	64.1403	8.72665	2.90888	111.328	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-286641
142.375	3563.04	4948.67	814.505	6.87549	8.01754	0	45.572	83.3413	5.68403	64.1403	8.72665	2.90888	112.359	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-269055
142.4	3563.35	4949.09	814.544	6.87549	8.01754	0	45.5758	83.3453	5.68452	64.1403	8.72665	2.90888	113.39	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-251112
142.425	3563.61	4949.46	814.579	6.87549	8.01754	0	45.5792	83.3489	5.68493	64.1403	8.72665	2.90888	114.422	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-232862
142.45	3563.83	4949.76	814.607	6.87549	8.01754	0	45.582	83.3518	5.68528	64.1403	8.72665	2.90888	115.453	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-214356
142.475	3564	4950	814.63	6.87549	8.01754	0	45.5842	83.3541	5.68556	64.1403	8.72665	2.90888	116.484	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-195646
142.5	3564.13	4950.18	814.647	6.87549	8.01754	0	45.5859	83.3559	5.68577	64.1403	8.72665	2.90888	117.516	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-176783
142.525	3564.22	4950.3	814.658	6.87549	8.01754	0	45.587	83.357	5.68591	64.1403	8.72665	2.90888	118.547	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-157816
142.55	3564.26	4950.36	814.664	6.87549	8.01754	0	45.5875	83.3576	5.68598	64.1403	8.72665	2.90888	119.578	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-138795
142.575	3564.26	4950.37	814.664	6.87549	8.01754	0	45.5876	83.3576	5.68598	64.1403	8.72665	2.90888	120.61	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-119772
142.6	3564.22	4950.31	814.658	6.87549	8.01754	0	45.587	83.3569	5.68591	64.1403	8.72665	2.90888	121.641	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-100801
142.625	3564.13	4950.18	814.646	6.87549	8.01754	0	45.5859	83.3557	5.68577	64.1403	8.72665	2.90888	122.672	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-81929.8
142.65	3564	4950	814.628	6.87549	8.01754	0	45.5842	83.3539	5.68555	64.1403	8.72665	2.90888	123.704	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-63204.7
142.675	3563.82	4949.75	814.605	6.87549	8.01754	0	45.5819	83.3515	5.68527	64.1403	8.72665	2.90888	124.735	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-44677.3
142.7	3563.6	4949.45	814.576	6.87549	8.01754	0	45.5791	83.3486	5.68492	64.1403	8.72665	2.90888	125.766	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-26399.3
142.725	3563.34	4949.09	814.541	6.87549	8.01754	0	45.5758	83.345	5.68451	64.1403	8.72665	2.90888	126.798	1.03132	8	0	-8	0	0	0	0	0	0	0	0	-8421.38
142.75	3563.04	4948.67	814.501	6.87549	8.01754	0	45.5719	83.3409	5.68403	64.1403	8.72665	2.90888	127.829	1.03132	8	0	-8	0	0	0	0	0	0	0	0	9207.85
142.775	3562.7	4948.19	814.456	6.87549	8.01754	0	45.5675	83.3363	5.68348	64.1403	8.72665	2.90888	128.86	1.03132	8	0	-8	0	0	0	0	0	0	0	0	26438.9
142.8	3562.31	4947.66	814.405	6.87549	8.01754	0	45.5626	83.3311	5.68286	64.1403	8.72665	2.90888	129.892	1.03132	8	0	-8	0	0	0	0	0	0	0	0	43222.4
142.825	3561.89	4947.07	814.349	6.87549	8.01754	0	45.5572	83.3253	5.68219	64.1403	8.72665	2.90888	130.923	1.03132	8	0	-8	0	0	0	0	0	0	0	0	59511.5
142.85	3561.43	4946.43	814.288	6.87549	8.01754	0	45.5513	83.3191	5.68145	64.1403	8.72665	2.90888	131.954	1.03132	8	0	-8	0	0	0	0	0	0	0	0	75260.3
142.875	3560.93	4945.74	814.222	6.87549	8.01754	0	45.5449	83.3123	5.68066	64.1403	8.72665	2.90888	132.986	1.03132	8	0	-8	0	0	0	0	0	0	0	0	90424.2
142.9	3560.4	4944.99	814.151	6.87549	8.01754	0	45.5381	83.3051	5.67981	64.1403	8.72665	2.90888	134.017	1.03132	8	0	-8	0	0	0	0	0	0	0	0	104963
142.925	3559.83	4944.2	814.076	6.87549	8.01754	0	45.5308	83.2974	5.6789	64.1403	8.72665	2.90888	135.048	1.03132	8	0	-8	0	0	0	0	0	0	0	0	118838
142.95	3559.22	4943.36	813.996	6.87549	8.01754	0	45.5231	83.2892	5.67793	64.1403	8.72665	2.90888	136.079	1.03132	8	0	-8	0	0	0	0	0	0	0	0	132007
142.975	3558.58	4942.48	813.912	6.87549	8.01754	0	45.5149	83.2807	5.67692	64.1403	8.72665	2.90888	137.111	1.03132	8	0	-8	0	0	0	0	0	0	0	0	144427
143	3557.91	4941.55	813.824	6.87549	8.01754	0	45.5064	83.2716	5.67585	64.1403	8.72665	2.90888	138.142	1.03132	8	0	-8	0	0	0	0	0	0	0	0	156067
143.025	3557.22	4940.58	813.732	6.87549	8.01754	0	45.4974	83.2622	5.67474	64.1403	8.72665	2.90888	139.173	1.03132	8	0	-8	0	0	0	0	0	0	0	0	166892
143.05	3556.49	4939.57	813.637	6.87549	8.01754	0	45.4882	83.2525	5.67358	64.1403	8.72665	2.90888	140.205	1.03132	8	0	-8	0	0	0	0	0	0	0	0	176869
143.075	3555.74	4938.53	813.538	6.87549	8.01754	0	45.4786	83.2423	5.67238	64.1403	8.72665	2.90888	141.236	1.03132	8	0	-8	0	0	0	0	0	0	0	0	185966
143.1	3554.97	4937.46	813.436	6.87549	8.01754	0	45.4687	83.2319	5.67115	64.1403	8.72665	2.90888	142.267	1.03132	8	0	-8	0	0	0	0	0	0	0	0	194154
143.125	3554.18	4936.36	813.331	6.87549	8.01754	0	45.4586	83.2212	5.66989	64.1403	8.72665	2.90888	143.299	1.03132	8	0	-8	0	0	0	0	0	0	0	0	201409
143.15	3553.36	4935.23	813.224	6.87549	8.01754	0	45.4482	83.2102	5.66859	64.1403	8.72665	2.90888	144.33	1.03132	8	0	-8	0	0	0	0	0	0	0	0	207710
143.175	3552.53	4934.07	813.114	6.87549	8.01754	0	45.4375	83.199	5.66727	64.1403	8.72665	2.90888	145.361	1.03132	8	0	-8	0	0	0	0	0	0	0	0	213031
143.2	3551.69	4932.9	813.003	6.87549	8.01754	0	45.4267	83.1876	5.66592	64.1403	8.72665	2.90888	146.393	1.03132	8	0	-8	0	0	0	0	0	0	0	0	217353
143.225	3550.83	4931.71	812.889	6.87549	8.01754	0	45.4157	83.176	5.66455	64.1403	8.72665	2.90888	147.424	1.03132	8	0	-8	0	0	0	0	0	0	0	0	220657
143.25	3549.96	4930.5	812.774	6.87549	8.01754	0	45.4046	83.1642	5.66316	64.1403	8.72665	2.90888	148.455	1.03132	8	0	-8	0	0	0	0	0	0	0	0	222935
143.275	3549.08	4929.28	812.659	6.87549	8.01754	0	45.3934	83.1524	5.66176	64.1403	8.72665	2.90888	149.487	1.03132	8	0	-8	0	0	0	0	0	0	0	0	224175
143.3	3548.2	4928.05	812.542	6.87549	8.01754	0	45.3821	83.1404	5.66035	64.1403	8.72665	2.90888	150.518	1.03132	8	0	-8	0	0	0	0	0	0	0	0	224370
143.325	3547.31	4926.82	812.424	6.87549	8.01754	0	45.3707	83.1284	5.65893	64.1403	8.72665	2.90888	151.549	1.03132	8	0	-8	0	0	0	0	0	0	0	0	223521
143.35	3546.42	4925.58	812.307	6.87549	8.01754	0	45.3593	83.1164	5.65751	64.1403	8.72665	2.90888	152.581	1.03132	8	0	-8	0	0	0	0	0	0	0	0	221625
143.375	3545.53	4924.35	812.189	6.87549	8.01754	0	45.348	83.1043	5.6561	64.1403	8.72665	2.90888	153.612	1.03132	8	0	-8	0	0	0	0	0	0	0	0	218678
143.4	3544.65	4923.13	812.072	6.87549	8.01754	0	45.3367	83.0924	5.65469	64.1403	8.72665	2.90888	154.643	1.03132	8	0	-8	0	0	0	0	0	0	0	0	214680
143.425	3543.78	4921.92	811.956	6.87549	8.01754	0	45.3256	83.0805	5.6533	64.1403	8.72665	2.90888	155.675	1.03132	8	0	-8	0	0	0	0	0	0	0	0	209634
143.45	3542.92	4920.72	811.841	6.87549	8.01754	0	45.3146	83.0688	5.65193	64.1403	8.72665	2.90888	156.706	1.03132	8	0	-8	0	0	0	0	0	0	0	0	203551
143.475	3542.07	4919.54	811.728	6.87549	8.01754	0	45.3037	83.0572	5.65057	64.1403	8.72665	2.90888	157.737	1.03132	8	0	-8	0	0	0	0	0	0	0	0	196445
143.5	3541.24	4918.39	811.617	6.87549	8.01754	0	45.2931	83.0459	5.64925	64.1403	8.72665	2.90888	158.769	1.03132	8	0	-8	0	0	0	0	0	0	0	0	188330
143.525	3540.42	4917.25	811.509	6.87549	8.01754	0	45.2826	83.0348	5.64795	64.1403	8.72665	2.90888	159.8	1.03132	8	0	-8	0	0	0	0	0	0	0	0	179229
143.55	3539.63	4916.15	811.403	6.87549	8.01754	0	45.2725	83.0239	5.64668	64.1403	8.72665	2.90888	160.831	1.03132	8	0	-8	0	0	0	0	0	0	0	0	169169
143.575	3538.86	4915.08	811.3	6.87549	8.01754	0	45.2626	83.0134	5.64545	64.1403	8.72665	2.90888	161.863	1.03132	8	0	-8	0	0	0	0	0	0	0	0	158177
